2013-01-01 07:50:00; 56.816; 71.861;153.650;1421.380;105.156;159.078;360.712;461.694;471.958;212.800;109.300; 94.254;175.388;213.547;221.669;105.750;170.540;127.400;210.296;187.072;211.200;211.438;119.362;144.330;293.794;113.081
2013-01-01 07:55:00; 55.951; 73.077;153.877;1427.500;105.028;161.343;363.877;462.277;469.146;211.400;109.080; 95.682;176.822;214.880;220.997;104.485;172.380;129.000;209.130;188.090;208.886;211.460;121.256;145.256;294.270;113.971
2013-01-01 08:00:00; 56.306; 70.979;155.140;1422.440;106.394;160.369;361.084;464.616;469.560;211.000;109.523; 95.430;177.966;214.267;221.505;105.282;171.386;127.400;208.562;189.508;210.090;207.774;121.592;145.192;295.298;114.781
2013-01-01 08:05:00; 55.920; 73.706;154.334;1428.960;104.716;161.914;364.697;461.814;469.980;208.600;107.453; 97.506;178.598;213.680;220.665;105.937;171.838;128.600;210.544;187.582;211.490;210.948;120.240;145.972;295.572;115.586
2013-01-01 08:10:00; 57.124; 71.044;154.293;1424.300;106.572;159.477;362.925;461.454;467.374;210.800;109.160; 94.922;178.758;214.800;222.986;105.389;173.492;126.000;208.318;187.834;211.110;211.658;121.550;146.276;293.962;114.144
2013-01-01 08:15:00; 57.370; 72.015;154.257;1433.620;103.872;159.575;360.035;462.949;468.708;209.600;108.147; 93.896;179.410;211.573;221.831;107.100;171.040;129.200;208.470;189.668;209.988;208.326;120.662;147.142;295.022;113.372
2013-01-01 08:20:00; 55.466; 73.150;154.263;1427.400;104.592;159.589;366.420;460.960;468.888;213.400;108.353; 95.340;175.592;212.853;222.312;105.607;171.378;128.000;208.534;186.596;209.690;211.554;119.468;146.504;290.888;114.072
2013-01-01 08:25:00; 56.685; 71.837;154.927;1432.540;105.290;158.981;365.034;465.153;471.730;207.800;108.893; 94.972;180.008;212.987;223.854;105.087;170.488;128.000;208.828;188.396;211.010;207.546;121.116;145.372;296.658;114.599
2013-01-01 08:30:00; 55.454; 71.728;153.737;1419.760;105.464;161.135;361.062;466.601;468.952;207.600;108.797; 95.836;176.622;215.680;219.450;103.194;171.464;129.600;207.768;188.744;209.238;207.616;121.796;145.348;294.848;114.323
2013-01-01 08:35:00; 57.526; 70.929;153.320;1430.440;106.080;158.658;363.293;465.367;467.362;212.600;110.230; 95.370;176.371;213.147;222.867;105.756;172.874;127.800;207.744;188.536;210.020;208.028;120.586;145.878;296.768;112.946
