MAWSON     LATITUDE    -67.6     LONGITUDE     62.88     ALTITUDE    15 M
MAWSON     INSTRUMENT   IGY     NEUTRON MONITOR                           
MAWSON     STANDARD PRESSURE    990     MB     COEFFICIENT   -0.739    % / MB
MAWSON     PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
MAWSON     PRE-INCREASE AVERAGE COUNTING RATE     71.98      COUNTS PER SECOND
MAWSON     TIME INTERVALS    60          3600     
MAWSON     SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (MB)      C/S
MAWSON     000714 60   222300-222400   00      67.73  996.9     71.28    -1.00    -9999
MAWSON     000714 60   222400-222500   00      70.67  996.9     74.36     3.30    -9999
MAWSON     000714 60   222500-222600   00      68.80  996.9     72.40     0.60    -9999
MAWSON     000714 60   222600-222700   00      68.53  996.9     72.12     0.20    -9999
MAWSON     000714 60   222700-222800   00      68.27  996.9     71.84    -0.20    -9999
MAWSON     000714 60   222800-222900   00      66.40  996.9     69.87    -2.90    -9999
MAWSON     000714 60   222900-223000   00      69.87  996.9     73.52     2.10    -9999
MAWSON     000714 60   223000-223100   00      69.33  996.9     72.96     1.40    -9999
MAWSON     000714 60   223100-223200   00      70.40  996.9     74.08     2.90    -9999
MAWSON     000714 60   223200-223300   00      66.93  996.9     70.43    -2.20    -9999
MAWSON     000714 60   223300-223400   00      69.60  996.9     73.24     1.80    -9999
MAWSON     000714 60   223400-223500   00      66.40  996.9     69.87    -2.90    -9999
MAWSON     000714 60   223500-223600   00      70.40  996.9     74.08     2.90    -9999
MAWSON     000714 60   223600-223700   00      68.27  996.9     71.84    -0.20    -9999
MAWSON     000714 60   223700-223800   00      70.67  997.0     74.42     3.40    -9999
MAWSON     000714 60   223800-223900   00      69.07  997.0     72.73     1.00    -9999
MAWSON     000714 60   223900-224000   00      64.80  997.0     68.24    -5.20    -9999
MAWSON     000714 60   224000-224100   00      65.60  997.0     69.08    -4.00    -9999
MAWSON     000714 60   224100-224200   00      68.53  997.0     72.17     0.30    -9999
MAWSON     000714 60   224200-224300   00      71.20  997.0     74.98     4.20    -9999
MAWSON     000714 60   224300-224400   00      67.73  997.0     71.33    -0.90    -9999
MAWSON     000714 60   224400-224500   00      68.00  997.0     71.61    -0.50    -9999
MAWSON     000714 60   224500-224600   00      69.60  997.0     73.30     1.80    -9999
MAWSON     000714 60   224600-224700   00      67.73  997.0     71.33    -0.90    -9999
MAWSON     000714 60   224700-224800   00      68.00  997.0     71.61    -0.50    -9999
MAWSON     000714 60   224800-224900   00      69.87  997.0     73.58     2.20    -9999
MAWSON     000714 60   224900-225000   00      67.47  997.0     71.05    -1.30    -9999
MAWSON     000714 60   225000-225100   00      64.00  997.0     67.40    -6.40    -9999
MAWSON     000714 60   225100-225200   00      67.47  997.0     71.05    -1.30    -9999
MAWSON     000714 60   225200-225300   00      69.87  997.1     73.63     2.30    -9999
MAWSON     000714 60   225300-225400   00      69.33  997.1     73.07     1.50    -9999
MAWSON     000714 60   225400-225500   00      68.53  997.1     72.23     0.30    -9999
MAWSON     000714 60   225500-225600   00      67.47  997.1     71.10    -1.20    -9999
MAWSON     000714 60   225600-225700   00      68.00  997.1     71.66    -0.40    -9999
MAWSON     000714 60   225700-225800   00      68.53  997.1     72.23     0.30    -9999
MAWSON     000714 60   225800-225900   00      67.20  997.1     70.82    -1.60    -9999
MAWSON     000714 60   225900-230000   00      69.07  997.1     72.79     1.10    -9999
MAWSON     000714 60   230000-230100   00      67.73  997.1     71.38    -0.80    -9999
MAWSON     000714 60   230100-230200   00      66.93  997.1     70.54    -2.00    -9999
MAWSON     000714 60   230200-230300   00      68.00  997.1     71.66    -0.40    -9999
MAWSON     000714 60   230300-230400   00      64.80  997.1     68.29    -5.10    -9999
MAWSON     000714 60   230400-230500   00      71.20  997.1     75.04     4.30    -9999
MAWSON     000714 60   230500-230600   00      69.87  997.1     73.63     2.30    -9999
MAWSON     000714 60   230600-230700   00      65.33  997.1     68.85    -4.30    -9999
MAWSON     000714 60   230700-230800   00      69.33  997.2     73.12     1.60    -9999
MAWSON     000714 60   230800-230900   00      68.00  997.2     71.72    -0.40    -9999
MAWSON     000714 60   230900-231000   00      68.80  997.2     72.56     0.80    -9999
MAWSON     000714 60   231000-231100   00      69.87  997.2     73.68     2.40    -9999
MAWSON     000714 60   231100-231200   00      66.13  997.2     69.75    -3.10    -9999
MAWSON     000714 60   231200-231300   00      70.40  997.2     74.25     3.20    -9999
MAWSON     000714 60   231300-231400   00      72.00  997.2     75.93     5.50    -9999
MAWSON     000714 60   231400-231500   00      66.67  997.2     70.31    -2.30    -9999
MAWSON     000714 60   231500-231600   00      68.27  997.2     72.00     0.00    -9999
MAWSON     000714 60   231600-231700   00      68.00  997.2     71.72    -0.40    -9999
MAWSON     000714 60   231700-231800   00      69.60  997.2     73.40     2.00    -9999
MAWSON     000714 60   231800-231900   00      71.73  997.2     75.65     5.10    -9999
MAWSON     000714 60   231900-232000   00      66.13  997.2     69.75    -3.10    -9999
MAWSON     000714 60   232000-232100   00      69.60  997.2     73.40     2.00    -9999
MAWSON     000714 60   232100-232200   00      69.07  997.2     72.84     1.20    -9999
MAWSON     000714 60   232200-232300   00      66.93  997.3     70.64    -1.90    -9999
MAWSON     000714 60   232300-232400   00      67.47  997.3     71.21    -1.10    -9999
MAWSON     000714 60   232400-232500   00      68.53  997.3     72.33     0.50    -9999
MAWSON     000714 60   232500-232600   00      65.87  997.3     69.52    -3.40    -9999
MAWSON     000714 60   232600-232700   00      65.87  997.3     69.52    -3.40    -9999
MAWSON     000714 60   232700-232800   00      68.27  997.3     72.05     0.10    -9999
MAWSON     000714 60   232800-232900   00      66.93  997.3     70.64    -1.90    -9999
MAWSON     000714 60   232900-233000   00      68.27  997.3     72.05     0.10    -9999
MAWSON     000714 60   233000-233100   00      69.60  997.3     73.46     2.10    -9999
MAWSON     000714 60   233100-233200   00      68.53  997.3     72.33     0.50    -9999
MAWSON     000714 60   233200-233300   00      69.07  997.3     72.89     1.30    -9999
MAWSON     000714 60   233300-233400   00      67.47  997.3     71.21    -1.10    -9999
MAWSON     000714 60   233400-233500   00      70.67  997.3     74.58     3.60    -9999
MAWSON     000714 60   233500-233600   00      67.47  997.3     71.21    -1.10    -9999
MAWSON     000714 60   233600-233700   00      66.93  997.3     70.64    -1.90    -9999
MAWSON     000714 60   233700-233800   00      68.80  997.4     72.67     1.00    -9999
MAWSON     000714 60   233800-233900   00      68.00  997.4     71.82    -0.20    -9999
MAWSON     000714 60   233900-234000   00      68.27  997.4     72.10     0.20    -9999
MAWSON     000714 60   234000-234100   00      72.27  997.4     76.33     6.00    -9999
MAWSON     000714 60   234100-234200   00      67.47  997.4     71.26    -1.00    -9999
MAWSON     000714 60   234200-234300   00      68.00  997.4     71.82    -0.20    -9999
MAWSON     000714 60   234300-234400   00      68.53  997.4     72.39     0.60    -9999
MAWSON     000714 60   234400-234500   00      70.13  997.4     74.08     2.90    -9999
MAWSON     000714 60   234500-234600   00      68.80  997.4     72.67     1.00    -9999
MAWSON     000714 60   234600-234700   00      66.67  997.4     70.41    -2.20    -9999
MAWSON     000714 60   234700-234800   00      68.00  997.4     71.82    -0.20    -9999
MAWSON     000714 60   234800-234900   00      69.33  997.4     73.23     1.70    -9999
MAWSON     000714 60   234900-235000   00      64.27  997.4     67.88    -5.70    -9999
MAWSON     000714 60   235000-235100   00      68.53  997.4     72.39     0.60    -9999
MAWSON     000714 60   235100-235200   00      70.40  997.4     74.36     3.30    -9999
MAWSON     000714 60   235200-235300   00      69.33  997.5     73.28     1.80    -9999
MAWSON     000714 60   235300-235400   00      66.40  997.5     70.18    -2.50    -9999
MAWSON     000714 60   235400-235500   00      67.47  997.5     71.31    -0.90    -9999
MAWSON     000714 60   235500-235600   00      69.87  997.5     73.85     2.60    -9999
MAWSON     000714 60   235600-235700   00      68.00  997.5     71.88    -0.10    -9999
MAWSON     000714 60   235700-235800   00      68.53  997.5     72.44     0.60    -9999
MAWSON     000714 60   235800-235900   00      67.73  997.5     71.59    -0.50    -9999
MAWSON     000714 60   235900-240000   00      69.07  997.5     73.00     1.40    -9999
MAWSON     000715 3600 000000-010000   00    -999.00 -999.0     71.88    -0.10    -9999
MAWSON     000715 3600 010000-020000   00    -999.00 -999.0     71.81    -0.20    -9999
MAWSON     000715 3600 020000-030000   00    -999.00 -999.0     71.81    -0.20    -9999
MAWSON     000715 3600 030000-040000   00    -999.00 -999.0     72.48     0.70    -9999
MAWSON     000715 3600 040000-050000   00    -999.00 -999.0     71.52    -0.60    -9999
MAWSON     000715 3600 050000-060000   00    -999.00 -999.0     71.56    -0.60    -9999
MAWSON     000715 3600 060000-070000   00    -999.00 -999.0     71.70    -0.40    -9999
MAWSON     000715 3600 070000-080000   00    -999.00 -999.0     72.48     0.70    -9999
MAWSON     000715 3600 080000-090000   00    -999.00 -999.0     72.36     0.50    -9999
MAWSON     000715 3600 090000-100000   00    -999.00 -999.0     72.48     0.70    -9999
MAWSON     000715 3600 100000-110000   00    -999.00 -999.0     71.59    -0.50    -9999
MAWSON     000715 3600 110000-120000   00    -999.00 -999.0     71.26    -1.00    -9999
MAWSON     000715 3600 120000-130000   00    -999.00 -999.0     70.93    -1.50    -9999
MAWSON     000715 3600 130000-140000   00    -999.00 -999.0     71.33    -0.90    -9999
MAWSON     000715 3600 140000-150000   00    -999.00 -999.0     71.41    -0.80    -9999
MAWSON     000715 3600 150000-160000   00    -999.00 -999.0     71.15    -1.20    -9999
MAWSON     000715 3600 160000-170000   00    -999.00 -999.0     70.16    -2.50    -9999
MAWSON     000715 3600 170000-180000   00    -999.00 -999.0     69.72    -3.10    -9999
MAWSON     000715 3600 180000-190000   00    -999.00 -999.0     69.57    -3.30    -9999
MAWSON     000715 3600 190000-200000   00    -999.00 -999.0     69.50    -3.40    -9999
MAWSON     000715 3600 200000-210000   00    -999.00 -999.0     67.52    -6.20    -9999
MAWSON     000715 3600 210000-220000   00    -999.00 -999.0     66.24    -8.00    -9999
MAWSON     000715 3600 220000-230000   00    -999.00 -999.0     64.59   -10.30    -9999
MAWSON     000715 3600 230000-240000   00    -999.00 -999.0     65.32    -9.30    -9999
*
*	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2022-05-13 14:50:50 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE59/C059MWSN_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
