2020-01-01 05:40:00; 55.599; 70.560;127.163;1423.100;123.330;165.020;379.750;473.736;380.126;184.200;112.907; 98.926;187.149;234.160;237.230;113.767;182.232;129.166;225.206;200.038;221.564;228.238;129.736;256.504;161.918;323.250;124.353
2020-01-01 05:45:00; 55.674; 71.770;126.660;1441.820;123.979;164.055;380.922;476.514;378.686;183.200;113.553;100.466;187.553;231.280;236.938;113.198;182.033;127.804;225.428;202.252;223.566;227.870;128.716;257.204;161.860;324.118;122.664
2020-01-01 05:50:00; 55.614; 73.213;126.317;1429.540;124.318;164.736;379.366;473.144;381.422;183.600;113.883; 99.230;185.204;229.493;234.488;111.708;183.134;131.868;226.368;202.036;219.524;227.612;129.176;257.756;162.786;321.566;124.837
2020-01-01 05:55:00; 56.218; 71.807;126.697;1425.080;125.909;165.673;378.448;471.768;382.948;183.600;111.983; 99.096;185.936;230.187;237.643;112.885;182.785;131.422;226.258;203.154;220.868;226.768;130.118;261.153;161.468;323.072;121.976
2020-01-01 06:00:00; 56.339; 71.430;127.697;1432.400;124.306;166.590;383.032;471.275;379.910;183.000;113.053; 99.588;186.107;230.987;239.705;113.270;182.200;131.772;222.784;202.746;224.144;226.980;130.080;257.162;161.166;324.350;123.367
2020-01-01 06:05:00; 56.982; 69.713;129.923;1428.460;126.068;166.557;383.204;473.531;382.088;181.400;113.267;100.314;188.180;230.827;238.144;112.894;183.837;130.260;224.074;202.204;221.172;226.682;130.162;258.526;161.996;323.796;123.169
2020-01-01 06:10:00; 56.476; 71.827;128.180;1424.000;125.556;166.468;380.548;475.892;378.908;181.600;112.323; 98.312;188.114;229.973;237.122;113.444;182.980;129.232;226.512;202.224;220.378;224.550;128.756;257.829;162.478;324.460;122.910
2020-01-01 06:15:00; 56.240; 71.333;129.187;1431.060;125.825;165.777;380.890;474.299;380.286;184.800;112.197; 99.862;188.491;231.200;235.420;113.062;182.656;128.568;226.338;201.278;222.096;229.744;128.764;258.025;161.708;325.654;122.332
2020-01-01 06:20:00; 55.647; 72.633;129.263;1427.020;125.987;166.347;384.028;474.735;382.786;185.000;111.007; 99.028;188.605;230.907;238.252;112.529;183.547;129.856;224.484;200.262;221.598;228.166;128.482;257.720;162.150;326.478;122.952
2020-01-01 06:25:00; 56.120; 71.503;126.037;1432.100;124.345;167.212;381.481;474.229;379.066;184.600;112.630;101.218;186.742;230.453;235.230;113.148;182.748;131.380;225.810;202.516;221.676;224.734;129.794;257.993;161.956;324.080;122.831
2020-01-01 06:30:00; 55.839; 71.647;129.613;1430.220;121.771;163.564;381.329;472.095;382.654;183.200;112.580;100.292;186.943;229.893;238.838;111.807;182.056;130.946;224.138;200.940;222.086;224.056;130.130;257.925;162.166;324.300;123.349
2020-01-01 06:35:00; 55.493; 71.387;127.753;1434.520;123.833;164.686;381.382;470.149;380.206;185.200;113.053;100.502;188.023;229.547;238.403;112.734;182.689;129.676;223.434;201.608;221.856;228.076;129.724;258.848;162.362;322.632;122.379
2020-01-01 06:40:00; 55.630; 73.673;129.737;1417.260;122.287;164.246;379.828;478.106;380.832;182.000;113.370; 98.722;186.739;231.067;238.305;112.030;183.314;128.160;224.890;201.340;222.942;228.410;130.184;257.709;163.070;322.078;124.493
2020-01-01 06:45:00; 55.864; 72.560;126.523;1421.560;123.719;165.305;378.746;471.943;381.068;183.800;113.543;100.272;187.093;230.960;238.453;112.076;182.264;131.128;226.192;202.352;223.120;225.738;128.906;257.709;162.164;324.934;123.790
2020-01-01 06:50:00; 55.807; 70.360;127.977;1432.360;125.441;163.458;381.740;471.504;380.950;184.200;112.720; 99.616;187.774;230.080;235.577;113.894;182.589;131.010;225.588;201.118;219.382;227.982;128.980;257.457;162.478;325.466;123.652
2020-01-01 06:55:00; 57.108; 70.660;128.040;1422.100;123.150;165.472;382.479;474.046;379.010;183.400;111.390; 99.470;185.336;231.227;239.957;112.293;181.974;133.228;228.058;201.368;221.986;227.196;128.498;256.813;161.654;325.988;124.605
2020-01-01 07:00:00; 56.093; 72.867;127.170;1427.940;123.136;167.034;380.073;472.222;380.762;182.000;111.737;100.746;187.812;229.307;235.685;111.690;180.397;129.000;227.344;203.630;221.152;224.492;128.738;258.205;161.784;322.478;124.340
2020-01-01 07:05:00; 54.797; 70.087;129.070;1437.260;124.859;165.042;382.623;474.293;381.520;185.200;112.560;100.342;186.863;230.507;238.211;112.909;182.070;130.122;224.606;201.730;220.360;225.708;127.750;259.399;162.356;324.088;124.271
2020-01-01 07:10:00; 55.354; 71.513;126.307;1437.600;124.203;167.479;383.999;478.130;379.896;182.000;112.300;100.544;186.726;227.333;239.087;112.204;180.678;130.898;226.456;201.126;223.512;227.814;129.926;261.063;161.254;326.644;122.779
2020-01-01 07:15:00; 56.512; 71.890;126.657;1432.040;125.373;165.737;381.828;475.560;380.618;183.800;110.407;100.514;186.055;229.680;236.516;112.944;183.366;131.224;226.972;200.418;220.988;224.290;129.384;258.758;160.438;325.124;123.644
2020-01-01 07:20:00; 55.734; 70.373;128.583;1425.600;124.135;164.669;381.080;474.791;384.040;182.200;110.827; 99.718;189.340;229.760;237.684;112.048;180.830;129.694;225.264;198.750;222.290;228.936;129.702;259.047;161.936;322.980;123.524
2020-01-01 07:25:00; 56.545; 70.067;126.303;1424.100;123.586;166.518;381.310;475.716;381.582;186.000;113.113;100.544;187.216;229.813;239.285;112.171;181.482;130.924;226.750;201.542;219.414;226.986;128.814;257.222;162.252;327.366;125.810
2020-01-01 07:30:00; 55.794; 69.563;127.877;1419.540;123.083;168.827;382.190;472.678;378.998;181.800;114.120;100.682;187.967;229.173;236.372;113.587;182.824;131.808;225.154;202.104;219.856;229.252;128.500;258.806;162.022;325.026;122.752
2020-01-01 07:35:00; 57.440; 72.500;127.027;1428.400;123.041;164.244;382.218;477.801;383.536;184.600;113.213; 99.694;187.887;227.520;236.560;112.340;181.674;131.702;224.804;202.312;219.114;223.160;129.610;256.761;161.768;325.026;122.868
2020-01-01 07:40:00; 56.321; 70.710;127.473;1424.280;126.037;165.060;381.765;477.314;380.908;184.200;112.957; 99.994;186.831;228.400;237.578;111.961;181.013;131.440;226.054;201.474;222.030;227.518;128.882;258.032;161.680;320.530;123.260
2020-01-01 07:45:00; 55.835; 70.530;126.816;1431.080;124.522;165.665;380.562;476.606;379.006;184.400;110.907; 99.024;188.825;231.627;234.120;112.529;182.026;131.164;225.608;201.970;223.190;226.438;130.024;258.147;163.794;325.000;124.100
2020-01-01 07:50:00; 55.472; 73.023;127.830;1426.440;126.228;165.693;380.955;474.694;380.590;180.000;111.080;100.746;188.072;230.240;235.817;112.689;182.840;130.508;227.516;201.872;220.118;226.922;129.018;257.924;162.086;323.086;123.553
2020-01-01 07:55:00; 56.077; 73.243;129.067;1428.100;125.794;168.160;380.546;477.091;380.854;182.400;111.587;100.222;188.344;230.107;233.139;111.974;182.332;132.172;224.628;202.348;221.036;230.180;128.608;257.872;161.120;328.000;124.621
2020-01-01 08:00:00; 54.723; 71.103;128.400;1428.720;122.844;165.151;377.588;475.064;380.044;181.800;112.330;100.080;187.300;231.147;234.551;112.699;181.452;132.036;223.034;201.948;223.254;227.046;129.034;260.703;162.954;323.722;124.403
2020-01-01 08:05:00; 55.643; 70.940;127.187;1430.700;123.773;167.067;379.709;477.355;380.892;185.800;112.860; 99.520;188.591;229.200;236.645;111.272;182.383;131.528;225.634;200.842;220.614;224.440;129.744;258.295;162.278;325.178;123.704
2020-01-01 08:10:00; 55.042; 72.083;126.920;1421.900;123.203;163.891;382.406;475.727;377.748;184.600;111.793; 99.792;187.766;231.520;237.035;112.372;182.089;133.268;225.178;200.724;220.204;229.514;128.254;258.004;162.076;322.716;124.618
2020-01-01 08:15:00; 55.583; 71.060;127.417;1421.120;122.817;167.933;380.669;472.610;379.504;181.800;113.367; 99.156;186.662;232.240;234.308;111.907;181.332;131.770;224.276;202.958;222.682;227.854;128.504;257.764;162.690;325.026;122.986
