,Rigidity,initialLatitude,initialLongitude,Filter,Lat,Long,Xpla,Ypla,Zpla,initialZenith,initialAzimuth,THETApla,PHIpla,angleDiffRad,weightingFactor,Rlower,Reffective,Rupper,angleBetweenIMFinRadians,PitchAngleWeightingFactor,RigidityWeightingFactor,fullRigidityPitchWeightingFactor,Energy,fullEnergyPitchWeightingFactor
0,0.2,65.02,25.5,0.0,11.846801216666668,-25.20101558888889,-2.8225754111111114,1.4982829211111113,0.90172814,21.333333333333332,120.0,33.067789339132084,144.51334013684664,1.2576466668327084,0.3379491115374337,0.7444444444444445,0.7666666666666667,0.788888888888889,1.7089011232857014,0.3040130736771885,0.0,0.0,21.079000549767272,0.0
1,0.3,65.02,25.5,0.0,-4.347226683333334,-51.69412049444444,-2.8601245511111113,-1.934165247777778,-0.32253692333333334,21.333333333333332,120.0,-10.63206708588084,202.85911439331022,1.5990294718198759,-0.030204102750115473,0.7444444444444445,0.7666666666666667,0.788888888888889,1.7828834162968645,0.33151959380250023,0.0,0.0,46.79365147090057,0.0
2,0.4,65.02,25.5,0.0,2.1347897033333334,-16.15538190666667,2.723687735555556,-3.839515741111111,-0.9914377655555556,21.333333333333332,120.0,-59.78538486978937,-55.014245620218816,1.2706344884254839,0.5201633944174135,0.7444444444444445,0.7666666666666667,0.788888888888889,1.3434912589916108,0.34200389827647737,0.0,0.0,81.70561325092207,0.0
3,0.5,65.02,25.5,0.0,-10.822164093333333,28.1603214,2.867852547777778,4.290034138888889,0.95013237,21.333333333333332,120.0,13.923846385610808,56.69994846008072,1.1050450157344676,0.38486838770710785,0.7444444444444445,0.7666666666666667,0.788888888888889,1.526445437549351,0.34164765318998547,0.0,0.0,124.90922815058818,0.0
4,0.6,65.02,25.5,0.2222222222222222,1.2345227255555546,25.262909042222223,12.353418004444444,5.7880567888888885,-2.537029741111111,21.333333333333332,120.0,-43.78700854488156,70.80521066434912,1.2744346945118172,0.4715992487748464,0.7444444444444445,0.7666666666666667,0.788888888888889,0.8254889346223521,0.4963969581400211,0.0,0.0,175.43995331406097,0.0
5,0.7,65.02,25.5,0.1111111111111111,-21.244176940000003,-17.145840522222223,37.026355073333335,-14.185627,-15.29591499888889,21.333333333333332,120.0,-71.49992940644597,-7.445378292723543,0.9057009156909418,0.8728003234755352,0.7444444444444445,0.7666666666666667,0.788888888888889,1.0343886924322558,0.23165861165044652,0.0,0.0,232.34933283538007,0.0
6,0.8,65.02,25.5,1.0,1.2131900777777778,153.00239849333332,-1.1891061177777777,11.30319974888889,-1.587040972222222,21.333333333333332,120.0,-82.06626590385667,96.03382981239123,1.4430137352282655,0.2522510189308265,0.7444444444444445,0.7666666666666667,0.788888888888889,1.656493797812635,0.291667288937548,0.0,0.0,294.75447735234286,0.0
7,0.9,65.02,25.5,1.0,-7.902363976666667,132.44823210777778,1.0295427744444445,11.892927332222222,-1.8093158944444445,21.333333333333332,120.0,-81.38638620043452,85.08191488855186,1.327531966267503,0.46717323610875294,0.7444444444444445,0.7666666666666667,0.788888888888889,1.2656797508736972,0.17689708107872507,18.605830540384165,3.291317113639357,361.8642551603903,0.004754623330815083
8,1.0,65.02,25.5,1.0,-12.063989738888889,120.25727300333334,2.318012245555556,12.131746703333333,-1.695272641111111,21.333333333333332,120.0,-82.18254557944344,79.20599206425781,1.2772558531002787,0.5537609452608924,0.7444444444444445,0.7666666666666667,0.788888888888889,1.0439009968533155,0.16113792163777252,12.8,2.062565396963488,432.9881027533349,0.002828313820574566
9,1.1,65.02,25.5,1.0,-13.966473057777778,111.85711215222221,3.164282438888889,12.274277556666668,-1.4979038044444444,21.333333333333332,120.0,-83.25938694266964,75.55501002189423,1.2586179826675972,0.5843523225697955,0.7444444444444445,0.7666666666666667,0.788888888888889,0.8976070971726843,0.19393797102664923,9.039130757524477,1.7530306789588759,507.5337463637673,0.0023041290765605103
10,1.2,65.02,25.5,1.0,-14.390744772222222,104.82284244777777,3.9043833066666664,12.350602941111113,-1.2199801866666666,21.333333333333332,120.0,-84.61245373398096,72.48374972745142,1.2662307210189923,0.5717567611399028,0.7444444444444445,0.7666666666666667,0.788888888888889,0.7812873944481123,0.2572263849611152,6.519876348390483,1.6770842234899606,584.9989025375396,0.0021288781225472387
